region,code_circ,nom_circ,nb_bv,inscrits,votants,taux_participation,bulletins_nuls,suf_exprimes,blancs_nombre,blancs_pct,parti,nom_candidat,voix_obtenues,pourcentage,est_elu,page_source
GRANDS-PONTS,83,"DABOU, LOPOU ET TOUPAH, COMMUNES ET SOUS- PREFECTURES",226,82680,18971,22.95,401,18570,170,0.92,RHDP,UNE CÔTE D'IVOIRE EN PAIX PROSPERE ET SOLIDAIRE,13219,71.18,OUI,16
GRANDS-PONTS,83,"DABOU, LOPOU ET TOUPAH, COMMUNES ET SOUS- PREFECTURES",226,82680,18971,22.95,401,18570,170,0.92,MGC,POUR LA NATION,992,5.34,NON,16
GRANDS-PONTS,83,"DABOU, LOPOU ET TOUPAH, COMMUNES ET SOUS- PREFECTURES",226,82680,18971,22.95,401,18570,170,0.92,PDCI-RDA,TOUS UNIS POUR LA CÔTE DIVOIRE,4189,22.56,NON,16
GRANDS-PONTS,84,"AHOUANOU, BACANDA, EBONOU, GRAND-LAHOU ET TOUKOUZOU, COMMUNES ET SOUS-PREFECTURES",145,39303,11713,29.8,289,11424,91,0.8,INDEPENDANT,KAKOU DIDIER PAUL AKA,45,0.39,NON,16
GRANDS-PONTS,84,"AHOUANOU, BACANDA, EBONOU, GRAND-LAHOU ET TOUKOUZOU, COMMUNES ET SOUS-PREFECTURES",145,39303,11713,29.8,289,11424,91,0.8,INDEPENDANT,KOUASSI ANDRE,1478,12.94,NON,16
GRANDS-PONTS,84,"AHOUANOU, BACANDA, EBONOU, GRAND-LAHOU ET TOUKOUZOU, COMMUNES ET SOUS-PREFECTURES",145,39303,11713,29.8,289,11424,91,0.8,INDEPENDANT,AMIE LEBA YOLANDE EPOUSE ADO,1001,8.76,NON,16
GRANDS-PONTS,84,"AHOUANOU, BACANDA, EBONOU, GRAND-LAHOU ET TOUKOUZOU, COMMUNES ET SOUS-PREFECTURES",145,39303,11713,29.8,289,11424,91,0.8,RHDP,YAO N'GUESSAN ALFRED,4567,39.98,OUI,16
GRANDS-PONTS,84,"AHOUANOU, BACANDA, EBONOU, GRAND-LAHOU ET TOUKOUZOU, COMMUNES ET SOUS-PREFECTURES",145,39303,11713,29.8,289,11424,91,0.8,INDEPENDANT,KOUASSI ERHARD LUC,191,1.67,NON,16
GRANDS-PONTS,84,"AHOUANOU, BACANDA, EBONOU, GRAND-LAHOU ET TOUKOUZOU, COMMUNES ET SOUS-PREFECTURES",145,39303,11713,29.8,289,11424,91,0.8,PDCI-RDA,YOBOUE MARIE LAURE,4051,35.46,NON,16
GRANDS-PONTS,85,"ATOUTOU ET JACQUEVILLE, COMMUNES ET SOUS- PREFECTURES",86,28167,8826,31.33,192,8634,70,0.81,INDEPENDANT,ODA EDOUARD,1972,22.84,NON,16
GRANDS-PONTS,85,"ATOUTOU ET JACQUEVILLE, COMMUNES ET SOUS- PREFECTURES",86,28167,8826,31.33,192,8634,70,0.81,RHDP,AMON-TANOH BENOIT MARCEL,4630,53.63,OUI,16
GRANDS-PONTS,85,"ATOUTOU ET JACQUEVILLE, COMMUNES ET SOUS- PREFECTURES",86,28167,8826,31.33,192,8634,70,0.81,INDEPENDANT,ADJOUSSOU GUY-PEINE,23,0.27,NON,16
GRANDS-PONTS,85,"ATOUTOU ET JACQUEVILLE, COMMUNES ET SOUS- PREFECTURES",86,28167,8826,31.33,192,8634,70,0.81,ADCI,GAHI GAHI INNOCENT,119,1.38,NON,16
GRANDS-PONTS,85,"ATOUTOU ET JACQUEVILLE, COMMUNES ET SOUS- PREFECTURES",86,28167,8826,31.33,192,8634,70,0.81,INDEPENDANT,GNANDUILLET ARSENE LUCAIN,180,2.08,NON,16
GRANDS-PONTS,85,"ATOUTOU ET JACQUEVILLE, COMMUNES ET SOUS- PREFECTURES",86,28167,8826,31.33,192,8634,70,0.81,FPI,N'GUESSAN DJIPRO GNANAGAHON VERONIQUE,285,3.3,NON,16
GRANDS-PONTS,85,"ATOUTOU ET JACQUEVILLE, COMMUNES ET SOUS- PREFECTURES",86,28167,8826,31.33,192,8634,70,0.81,PDCI-RDA,KOUASSI EPSE AKA-ADJO MARIE-ANGE GEORGETTE AYA-BONI,1355,15.69,NON,16
GUEMON,86,"BANGOLO, GOHOUO-ZAGNA, KAHIN-ZARABAON ET ZOU, COMMUNES ET SOUS-PREFECTURES",114,38004,13853,36.45,257,13596,152,1.12,INDEPENDANT,TAH GLAO AGUILAS,586,4.31,NON,16
GUEMON,86,"BANGOLO, GOHOUO-ZAGNA, KAHIN-ZARABAON ET ZOU, COMMUNES ET SOUS-PREFECTURES",114,38004,13853,36.45,257,13596,152,1.12,PDCI-RDA,LEDIEHI KEMONDE CHRISTOPHE,505,3.71,NON,16
GUEMON,86,"BANGOLO, GOHOUO-ZAGNA, KAHIN-ZARABAON ET ZOU, COMMUNES ET SOUS-PREFECTURES",114,38004,13853,36.45,257,13596,152,1.12,INDEPENDANT,BAKO JEAN PONDERE NESTOR,556,4.09,NON,16
GUEMON,86,"BANGOLO, GOHOUO-ZAGNA, KAHIN-ZARABAON ET ZOU, COMMUNES ET SOUS-PREFECTURES",114,38004,13853,36.45,257,13596,152,1.12,INDEPENDANT,TAILLY THIERRY HERMANE,3315,24.38,NON,16
GUEMON,86,"BANGOLO, GOHOUO-ZAGNA, KAHIN-ZARABAON ET ZOU, COMMUNES ET SOUS-PREFECTURES",114,38004,13853,36.45,257,13596,152,1.12,INDEPENDANT,DIET DAZAMIN ANGE LAURE,939,6.91,NON,16
GUEMON,86,"BANGOLO, GOHOUO-ZAGNA, KAHIN-ZARABAON ET ZOU, COMMUNES ET SOUS-PREFECTURES",114,38004,13853,36.45,257,13596,152,1.12,INDEPENDANT,DOUAROU ZOH ANDREE JOSELYNE,273,2.01,NON,16
GUEMON,86,"BANGOLO, GOHOUO-ZAGNA, KAHIN-ZARABAON ET ZOU, COMMUNES ET SOUS-PREFECTURES",114,38004,13853,36.45,257,13596,152,1.12,APR.CI,DJEHI MONHYA HYPPOLITE,214,1.57,NON,16
GUEMON,86,"BANGOLO, GOHOUO-ZAGNA, KAHIN-ZARABAON ET ZOU, COMMUNES ET SOUS-PREFECTURES",114,38004,13853,36.45,257,13596,152,1.12,RHDP,SEREY DOH CELESTIN,6394,47.03,OUI,16
GUEMON,86,"BANGOLO, GOHOUO-ZAGNA, KAHIN-ZARABAON ET ZOU, COMMUNES ET SOUS-PREFECTURES",114,38004,13853,36.45,257,13596,152,1.12,INDEPENDANT,FOUEMON NEMET DESCANE WILFRIED,662,4.87,NON,16
GUEMON,87,"BEOUE-ZIBIAO, BLENIMEOUIN, DIEOUZON, GUINGLO- TAHOUAKE ET ZEO, COMMUNES ET SOUS-PREFECTURES",84,24148,9809,40.62,357,9452,198,2.09,INDEPENDANT,TAE SYLVAIN,190,2.01,NON,16
GUEMON,87,"BEOUE-ZIBIAO, BLENIMEOUIN, DIEOUZON, GUINGLO- TAHOUAKE ET ZEO, COMMUNES ET SOUS-PREFECTURES",84,24148,9809,40.62,357,9452,198,2.09,INDEPENDANT,TAILLY JEAN CHARLES FELIX LAMBERT,390,4.13,NON,16
GUEMON,87,"BEOUE-ZIBIAO, BLENIMEOUIN, DIEOUZON, GUINGLO- TAHOUAKE ET ZEO, COMMUNES ET SOUS-PREFECTURES",84,24148,9809,40.62,357,9452,198,2.09,INDEPENDANT,GUIHIN DIOUFO NOMASSO,461,4.88,NON,16
GUEMON,87,"BEOUE-ZIBIAO, BLENIMEOUIN, DIEOUZON, GUINGLO- TAHOUAKE ET ZEO, COMMUNES ET SOUS-PREFECTURES",84,24148,9809,40.62,357,9452,198,2.09,PDCI-RDA,DOHO ZONSELOUE SIMON,2414,25.54,NON,16
GUEMON,87,"BEOUE-ZIBIAO, BLENIMEOUIN, DIEOUZON, GUINGLO- TAHOUAKE ET ZEO, COMMUNES ET SOUS-PREFECTURES",84,24148,9809,40.62,357,9452,198,2.09,INDEPENDANT,MARCEL TABA,2341,24.77,NON,16
GUEMON,87,"BEOUE-ZIBIAO, BLENIMEOUIN, DIEOUZON, GUINGLO- TAHOUAKE ET ZEO, COMMUNES ET SOUS-PREFECTURES",84,24148,9809,40.62,357,9452,198,2.09,INDEPENDANT,GUELADE DOUE GHISLAIN STANISLAS,756,8.0,NON,16
GUEMON,87,"BEOUE-ZIBIAO, BLENIMEOUIN, DIEOUZON, GUINGLO- TAHOUAKE ET ZEO, COMMUNES ET SOUS-PREFECTURES",84,24148,9809,40.62,357,9452,198,2.09,RHDP,BOHOUO DEHOUROU MATHURIN,2702,28.59,OUI,16
GUEMON,88,"BAGOHOUO, GBAPLEU ET GUEZON, COMMUNES ET SOUS-",84,26419,11837,44.8,202,11635,228,1.96,INDEPENDANT,THE MANDE STEPHANE,156,1.34,NON,17
GUEMON,88,"BAGOHOUO, GBAPLEU ET GUEZON, COMMUNES ET SOUS-",84,26419,11837,44.8,202,11635,228,1.96,PDCI-RDA,GUI-DIBO DESIRE MAGLOIRE GNOMBLEHI,1183,10.17,NON,17
GUEMON,88,"BAGOHOUO, GBAPLEU ET GUEZON, COMMUNES ET SOUS-",84,26419,11837,44.8,202,11635,228,1.96,RHDP,DOUMBIA IBRAHIMA,8300,71.34,OUI,17
GUEMON,88,"BAGOHOUO, GBAPLEU ET GUEZON, COMMUNES ET SOUS-",84,26419,11837,44.8,202,11635,228,1.96,INDEPENDANT,KONE BAKARY,1490,12.81,NON,17
GUEMON,88,"BAGOHOUO, GBAPLEU ET GUEZON, COMMUNES ET SOUS-",84,26419,11837,44.8,202,11635,228,1.96,INDEPENDANT,MOUHON BOZON ELVIS DESTY,214,1.84,NON,17
GUEMON,88,"BAGOHOUO, GBAPLEU ET GUEZON, COMMUNES ET SOUS-",84,26419,11837,44.8,202,11635,228,1.96,CODE,YOMI KAPEU,64,0.55,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,INDEPENDANT,TAE AUBIN,45,0.37,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,MGC,KAHAN ANGELINE,122,0.99,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,INDEPENDANT,GNONBLESSON PIERRE QUINTUS,23,0.19,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,PDCI-RDA,SOMDA FOVIN GEORGETTE EPOUSE GIELEN,3404,27.7,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,INDEPENDANT,GNAHE GOUSSE FRANCK,135,1.1,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,INDEPENDANT,TEHE FLORE BENEDICTE,50,0.41,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,INDEPENDANT,TOURE YACOUBA,654,5.32,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,ADCI,GNENE BASILE,226,1.84,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,AIRD,KAHE KPLOHOUROU ERIC VICTOR,566,4.61,NON,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,RHDP,TOURE FLANIZARA,5608,45.63,OUI,17
GUEMON,89,"DUEKOUE, COMMUNE",135,51242,12507,24.41,218,12289,127,1.03,FPI,TEHY MONSETEMON BASILE,1329,10.81,NON,17
GUEMON,90,"DUEKOUE, SOUS-PREFECTURE ET GUEHIEBLY, COMMUNES ET SOUS-PREFECTURE",48,15092,6652,44.08,180,6472,117,1.81,PDCI-RDA,THE JASMIN ROGER,832,12.86,NON,17
GUEMON,90,"DUEKOUE, SOUS-PREFECTURE ET GUEHIEBLY, COMMUNES ET SOUS-PREFECTURE",48,15092,6652,44.08,180,6472,117,1.81,RHDP,OULLA GUELADET EPHREM PRIVAT,2709,41.86,NON,17
GUEMON,90,"DUEKOUE, SOUS-PREFECTURE ET GUEHIEBLY, COMMUNES ET SOUS-PREFECTURE",48,15092,6652,44.08,180,6472,117,1.81,INDEPENDANT,GNONKA ANGES,2814,43.48,OUI,17
GUEMON,91,"FACOBLY, GUEZON, KOUA, SEMIEN ET TIENY-SEABLY, COMMUNES ET SOUS-PREFECTURES",86,25531,8572,33.57,189,8383,111,1.32,INDEPENDANT,TIE FELICIEN SERGE-ALAIN,223,2.66,NON,17
GUEMON,91,"FACOBLY, GUEZON, KOUA, SEMIEN ET TIENY-SEABLY, COMMUNES ET SOUS-PREFECTURES",86,25531,8572,33.57,189,8383,111,1.32,INDEPENDANT,BLEKAHI PHILIPPE,518,6.18,NON,17
GUEMON,91,"FACOBLY, GUEZON, KOUA, SEMIEN ET TIENY-SEABLY, COMMUNES ET SOUS-PREFECTURES",86,25531,8572,33.57,189,8383,111,1.32,ADCI,KINDRAUD MIANTE ALIDA VERONIQUE,347,4.14,NON,17
GUEMON,91,"FACOBLY, GUEZON, KOUA, SEMIEN ET TIENY-SEABLY, COMMUNES ET SOUS-PREFECTURES",86,25531,8572,33.57,189,8383,111,1.32,INDEPENDANT,MEAMBLY TIE EVARISTE EDOUARD,2551,30.43,NON,17
GUEMON,91,"FACOBLY, GUEZON, KOUA, SEMIEN ET TIENY-SEABLY, COMMUNES ET SOUS-PREFECTURES",86,25531,8572,33.57,189,8383,111,1.32,INDEPENDANT,TROH KELASSON ADELPHE,817,9.75,NON,17
GUEMON,91,"FACOBLY, GUEZON, KOUA, SEMIEN ET TIENY-SEABLY, COMMUNES ET SOUS-PREFECTURES",86,25531,8572,33.57,189,8383,111,1.32,INDEPENDANT,TIEPOHO DOHANEMON ALAIN,408,4.87,NON,17
GUEMON,91,"FACOBLY, GUEZON, KOUA, SEMIEN ET TIENY-SEABLY, COMMUNES ET SOUS-PREFECTURES",86,25531,8572,33.57,189,8383,111,1.32,INDEPENDANT,SEHI GUEHI PATRICK,375,4.47,NON,17
GUEMON,91,"FACOBLY, GUEZON, KOUA, SEMIEN ET TIENY-SEABLY, COMMUNES ET SOUS-PREFECTURES",86,25531,8572,33.57,189,8383,111,1.32,RHDP,SEA JEAN HONORE,3033,36.18,OUI,17
GUEMON,92,"KOUIBLY, NIDROU, OUYABLY-GNONDROU ET TOTRODROU, COMMUNES ET SOUS-PREFECTURES",94,30990,10715,34.58,550,10165,117,1.15,PPSD,TIEHI EMMANUEL,492,4.84,NON,17
GUEMON,92,"KOUIBLY, NIDROU, OUYABLY-GNONDROU ET TOTRODROU, COMMUNES ET SOUS-PREFECTURES",94,30990,10715,34.58,550,10165,117,1.15,EDS,YOUTE WONSEBEO INNOCENT,1977,19.45,NON,17
GUEMON,92,"KOUIBLY, NIDROU, OUYABLY-GNONDROU ET TOTRODROU, COMMUNES ET SOUS-PREFECTURES",94,30990,10715,34.58,550,10165,117,1.15,MGC,KPEYA MONHESSEA,380,3.74,NON,17
GUEMON,92,"KOUIBLY, NIDROU, OUYABLY-GNONDROU ET TOTRODROU, COMMUNES ET SOUS-PREFECTURES",94,30990,10715,34.58,550,10165,117,1.15,INDEPENDANT,WOMBLEGNON EPSE LEMMENS JULIE,1402,13.79,NON,17
GUEMON,92,"KOUIBLY, NIDROU, OUYABLY-GNONDROU ET TOTRODROU, COMMUNES ET SOUS-PREFECTURES",94,30990,10715,34.58,550,10165,117,1.15,INDEPENDANT,BEAT-SEKI SEANDJE ANGE,1488,14.64,NON,17
GUEMON,92,"KOUIBLY, NIDROU, OUYABLY-GNONDROU ET TOTRODROU, COMMUNES ET SOUS-PREFECTURES",94,30990,10715,34.58,550,10165,117,1.15,ACI,BAH FERDINAND,193,1.9,NON,17
GUEMON,92,"KOUIBLY, NIDROU, OUYABLY-GNONDROU ET TOTRODROU, COMMUNES ET SOUS-PREFECTURES",94,30990,10715,34.58,550,10165,117,1.15,RHDP,TAHOU THIERRY,3858,37.95,OUI,17
GUEMON,92,"KOUIBLY, NIDROU, OUYABLY-GNONDROU ET TOTRODROU, COMMUNES ET SOUS-PREFECTURES",94,30990,10715,34.58,550,10165,117,1.15,GP-PAIX,GBE GNIONTY ANGELESSE JACQUELIN,258,2.54,NON,17
HAMBOL,93,"BASSAWA, SATAMA-SOKORO ET SATAMA-SOKOURA, COMMUNES ET SOUS-PREFECTURES",73,19028,10798,56.75,187,10611,123,1.16,INDEPENDANT,KARIDIOULA SOULEYMANE,3946,37.19,NON,18
HAMBOL,93,"BASSAWA, SATAMA-SOKORO ET SATAMA-SOKOURA, COMMUNES ET SOUS-PREFECTURES",73,19028,10798,56.75,187,10611,123,1.16,RHDP,FOFANA BASSATIGUI,6542,61.65,OUI,18
HAMBOL,94,"DABAKALA, SOKALA-SOBARA, TENDENE-BAMBARASSO ET YAOSSEDOUGOU, COMMUNES ET SOUS-PREFECTURES",108,28370,16909,59.6,253,16656,174,1.04,INDEPENDANT,COULIBALY ABOUBAKARY,3373,20.25,NON,18
HAMBOL,94,"DABAKALA, SOKALA-SOBARA, TENDENE-BAMBARASSO ET YAOSSEDOUGOU, COMMUNES ET SOUS-PREFECTURES",108,28370,16909,59.6,253,16656,174,1.04,INDEPENDANT,COULIBALY DROUGNAN MOHAMED,311,1.87,NON,18
HAMBOL,94,"DABAKALA, SOKALA-SOBARA, TENDENE-BAMBARASSO ET YAOSSEDOUGOU, COMMUNES ET SOUS-PREFECTURES",108,28370,16909,59.6,253,16656,174,1.04,RHDP,KONATE IBRAHIM KALIL,12798,76.84,OUI,18
HAMBOL,95,"BONIEREDOUGOU ET FOUMBOLO, COMMUNES ET SOUS- PREFECTURES",82,22014,11652,52.93,295,11357,175,1.54,ADCI,KARIDIOULA NIEHINAPARAN,555,4.89,NON,18
HAMBOL,95,"BONIEREDOUGOU ET FOUMBOLO, COMMUNES ET SOUS- PREFECTURES",82,22014,11652,52.93,295,11357,175,1.54,INDEPENDANT,OUATTARA DOKOLIO GERARD,2475,21.79,NON,18
HAMBOL,95,"BONIEREDOUGOU ET FOUMBOLO, COMMUNES ET SOUS- PREFECTURES",82,22014,11652,52.93,295,11357,175,1.54,RHDP,COULIBALY AMADOU TIDIANE,7762,68.35,OUI,18
HAMBOL,95,"BONIEREDOUGOU ET FOUMBOLO, COMMUNES ET SOUS- PREFECTURES",82,22014,11652,52.93,295,11357,175,1.54,INDEPENDANT,COULIBALY SOULEYMANE,390,3.43,NON,18
HAMBOL,96,"FRONAN, KATIOLA ET TIMBE, COMMUNES ET SOUS- PREFECTURES",128,45033,17667,39.23,396,17271,271,1.57,INDEPENDANT,TRAORE KARIME,5146,29.8,NON,18
HAMBOL,96,"FRONAN, KATIOLA ET TIMBE, COMMUNES ET SOUS- PREFECTURES",128,45033,17667,39.23,396,17271,271,1.57,RHDP,CAMARA POGABAHA THOMAS,11788,68.25,OUI,18
HAMBOL,96,"FRONAN, KATIOLA ET TIMBE, COMMUNES ET SOUS- PREFECTURES",128,45033,17667,39.23,396,17271,271,1.57,AIDE,PARE KATITCHO BINTOU CATHERINE,66,0.38,NON,18
HAMBOL,97,"ARIKOKAHA, NIAKARAMANDOUGOU ET TORTIYA, COMMUNES ET SOUS-PREFECTURES",81,27757,12576,45.31,103,12473,160,1.28,INDEPENDANT,TRAORE KARIDIA,2808,22.51,NON,18
HAMBOL,97,"ARIKOKAHA, NIAKARAMANDOUGOU ET TORTIYA, COMMUNES ET SOUS-PREFECTURES",81,27757,12576,45.31,103,12473,160,1.28,RHDP,KONE CATHERINE,8915,71.47,OUI,18
HAMBOL,97,"ARIKOKAHA, NIAKARAMANDOUGOU ET TORTIYA, COMMUNES ET SOUS-PREFECTURES",81,27757,12576,45.31,103,12473,160,1.28,PDCI-RDA,TOURE ISSOUF,590,4.73,NON,18
HAMBOL,98,"BADIKAHA, NIEDEKAHA ET TAFIRE, COMMUNES ET SOUS- PREFECTURES",74,23601,23389,99.1,44,23345,16,0.07,RHDP,KONE TIEMOKO MEYLIET,23329,99.93,OUI,18
HAUT-SASSANDRA,99,"BEDIALA, GADOUAN ET GONATE, COMMUNES ET SOUS- PREFECTURES",147,41499,12590,30.34,457,12133,146,1.2,INDEPENDANT,ALLIANCE POUR LA DEMOCRATIE ET LE DEVELOPPEMENT,3602,29.69,NON,18
HAUT-SASSANDRA,99,"BEDIALA, GADOUAN ET GONATE, COMMUNES ET SOUS- PREFECTURES",147,41499,12590,30.34,457,12133,146,1.2,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",5873,48.41,OUI,18
HAUT-SASSANDRA,99,"BEDIALA, GADOUAN ET GONATE, COMMUNES ET SOUS- PREFECTURES",147,41499,12590,30.34,457,12133,146,1.2,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,2512,20.7,NON,18
HAUT-SASSANDRA,100,"DALOA, VILLE ET SOUS-PREFECTURE",358,129515,27394,21.15,401,26993,265,0.98,INDEPENDANT,PRO COTE D'IVOIRE POUR UN PARLEMENT DEFENSEUR DES POPULATIONS,412,1.53,NON,18
HAUT-SASSANDRA,100,"DALOA, VILLE ET SOUS-PREFECTURE",358,129515,27394,21.15,401,26993,265,0.98,INDEPENDANT,ENSEMBLE REALISONS,1035,3.83,NON,18
HAUT-SASSANDRA,100,"DALOA, VILLE ET SOUS-PREFECTURE",358,129515,27394,21.15,401,26993,265,0.98,INDEPENDANT,LESPOIR POLITIQUE DE DALOA,990,3.67,NON,18
HAUT-SASSANDRA,100,"DALOA, VILLE ET SOUS-PREFECTURE",358,129515,27394,21.15,401,26993,265,0.98,INDEPENDANT,EGALITE POUR LEQUILIBRE SOCIO-ECONOMIQUE,987,3.66,NON,18
HAUT-SASSANDRA,100,"DALOA, VILLE ET SOUS-PREFECTURE",358,129515,27394,21.15,401,26993,265,0.98,RHDP,"UNE COTE D""IVOIRE EN PAIX,PROSPERE ET SOLIDAIRE",21340,79.06,OUI,18
HAUT-SASSANDRA,100,"DALOA, VILLE ET SOUS-PREFECTURE",358,129515,27394,21.15,401,26993,265,0.98,INDEPENDANT,POUR NOUS CEST DALOA,1844,6.83,NON,18
HAUT-SASSANDRA,100,"DALOA, VILLE ET SOUS-PREFECTURE",358,129515,27394,21.15,401,26993,265,0.98,INDEPENDANT,JEUNESSE UNIE DE DALOA,120,0.44,NON,18
HAUT-SASSANDRA,101,"GBOGUHE ET ZAHIBO, COMMUNES ET SOUS- PREFECTURES",103,24051,10915,45.38,256,10659,122,1.14,INDEPENDANT,DIGBEU TOH LAMBERT,366,3.43,NON,18
HAUT-SASSANDRA,101,"GBOGUHE ET ZAHIBO, COMMUNES ET SOUS- PREFECTURES",103,24051,10915,45.38,256,10659,122,1.14,ADCI,TETIALY TETIALY ADOLPHE,34,0.32,NON,18
HAUT-SASSANDRA,101,"GBOGUHE ET ZAHIBO, COMMUNES ET SOUS- PREFECTURES",103,24051,10915,45.38,256,10659,122,1.14,RHDP,OUATTARA BAKARY,3511,32.94,NON,18
HAUT-SASSANDRA,101,"GBOGUHE ET ZAHIBO, COMMUNES ET SOUS- PREFECTURES",103,24051,10915,45.38,256,10659,122,1.14,INDEPENDANT,KIPRE STEPHANE AYMAR AUGUSTIN,5907,55.42,OUI,18
HAUT-SASSANDRA,101,"GBOGUHE ET ZAHIBO, COMMUNES ET SOUS- PREFECTURES",103,24051,10915,45.38,256,10659,122,1.14,MGC,BIAHI FLORA ESTELLE DESIREE,21,0.2,NON,18
HAUT-SASSANDRA,101,"GBOGUHE ET ZAHIBO, COMMUNES ET SOUS- PREFECTURES",103,24051,10915,45.38,256,10659,122,1.14,PDCI-RDA,LIKANE-YAGUI JEAN,698,6.55,NON,18
HAUT-SASSANDRA,102,"BOGUEDIA, ISSIA ET TAPEGUIA, COMMUNES ET SOUS- PREFECTURES",166,52889,13588,25.69,447,13141,130,0.99,INDEPENDANT,UNION DES JEUNES POUR LE DEVELOPPEMENT,264,2.01,NON,18
HAUT-SASSANDRA,102,"BOGUEDIA, ISSIA ET TAPEGUIA, COMMUNES ET SOUS- PREFECTURES",166,52889,13588,25.69,447,13141,130,0.99,RHDP,"UNE COTE DIVOIRE EN PAIX,PROSPERE ET SOLIDAIRE",5651,43.0,OUI,18
HAUT-SASSANDRA,102,"BOGUEDIA, ISSIA ET TAPEGUIA, COMMUNES ET SOUS- PREFECTURES",166,52889,13588,25.69,447,13141,130,0.99,INDEPENDANT,EPI (ENSSEMBLE POUR ISSIA),2451,18.65,NON,18
HAUT-SASSANDRA,102,"BOGUEDIA, ISSIA ET TAPEGUIA, COMMUNES ET SOUS- PREFECTURES",166,52889,13588,25.69,447,13141,130,0.99,INDEPENDANT,ENSEMBLE POUR LA CAUSE D'ISSIA,954,7.26,NON,18
HAUT-SASSANDRA,102,"BOGUEDIA, ISSIA ET TAPEGUIA, COMMUNES ET SOUS- PREFECTURES",166,52889,13588,25.69,447,13141,130,0.99,INDEPENDANT,TOUS UNIS POUR ISSIA,3691,28.09,NON,18
HAUT-SASSANDRA,103,"IBOGUHE ET NAMANE, COMMUNES ET SOUS- PREFECTURES",68,19888,6218,31.27,156,6062,76,1.25,INDEPENDANT,GOKOU YODE PATRICK,1793,29.58,NON,19
HAUT-SASSANDRA,103,"IBOGUHE ET NAMANE, COMMUNES ET SOUS- PREFECTURES",68,19888,6218,31.27,156,6062,76,1.25,INDEPENDANT,SERY GBOGUHE RICHARD,308,5.08,NON,19
HAUT-SASSANDRA,103,"IBOGUHE ET NAMANE, COMMUNES ET SOUS- PREFECTURES",68,19888,6218,31.27,156,6062,76,1.25,INDEPENDANT,LAGO DONWAHI CHARLES,133,2.19,NON,19
HAUT-SASSANDRA,103,"IBOGUHE ET NAMANE, COMMUNES ET SOUS- PREFECTURES",68,19888,6218,31.27,156,6062,76,1.25,MNRP,LOUOBA MICHAEL,727,11.99,NON,19
HAUT-SASSANDRA,103,"IBOGUHE ET NAMANE, COMMUNES ET SOUS- PREFECTURES",68,19888,6218,31.27,156,6062,76,1.25,RHDP,TRAORE DOTEME,1950,32.17,OUI,19
HAUT-SASSANDRA,103,"IBOGUHE ET NAMANE, COMMUNES ET SOUS- PREFECTURES",68,19888,6218,31.27,156,6062,76,1.25,INDEPENDANT,PALLE PALLE ISIDORE,91,1.5,NON,19
HAUT-SASSANDRA,103,"IBOGUHE ET NAMANE, COMMUNES ET SOUS- PREFECTURES",68,19888,6218,31.27,156,6062,76,1.25,GP-PAIX,KOUAKOU KOFFI,44,0.73,NON,19
HAUT-SASSANDRA,103,"IBOGUHE ET NAMANE, COMMUNES ET SOUS- PREFECTURES",68,19888,6218,31.27,156,6062,76,1.25,INDEPENDANT,YOBOUET KOUAKOU DIEUDONNE,49,0.81,NON,19
HAUT-SASSANDRA,103,"IBOGUHE ET NAMANE, COMMUNES ET SOUS- PREFECTURES",68,19888,6218,31.27,156,6062,76,1.25,PDCI-RDA,DIBAHI DODO AMEDEE,891,14.7,NON,19
HAUT-SASSANDRA,104,"NAHIO ET SAIOUA, COMMUNES ET SOUS-PREFECTURES",109,33075,13469,40.72,280,13189,162,1.23,CODE,SERI LANDRY,342,2.59,NON,19
HAUT-SASSANDRA,104,"NAHIO ET SAIOUA, COMMUNES ET SOUS-PREFECTURES",109,33075,13469,40.72,280,13189,162,1.23,INDEPENDANT,SOKORA SOKORA ARMAND,216,1.64,NON,19
HAUT-SASSANDRA,104,"NAHIO ET SAIOUA, COMMUNES ET SOUS-PREFECTURES",109,33075,13469,40.72,280,13189,162,1.23,RHDP,LOKPO BRAHIMA,9209,69.82,OUI,19
